Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail,final_score,Current Run Rate,Remaining Overs
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,4,1,13,0,0,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.25,46
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,5,1,14,1,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,2.8,45
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,6,6,20,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.3333333333333335,44
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,7,5,25,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.5714285714285716,43
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,8,4,29,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.625,42
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,9,5,34,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.7777777777777777,41
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,10,4,38,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.8,40
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,11,3,41,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.727272727272727,39
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,12,8,49,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.083333333333333,38
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,13,2,51,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,3.923076923076923,37
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,14,7,58,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.142857142857143,36
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,15,6,64,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.266666666666667,35
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,16,11,75,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.6875,34
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,17,4,79,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.647058823529412,33
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,18,5,84,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.666666666666667,32
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,19,2,86,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.526315789473684,31
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,20,1,87,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.35,30
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,21,8,95,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.523809523809524,29
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,22,8,103,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.681818181818182,28
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,23,10,113,0,1,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.913043478260869,27
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,24,4,117,1,2,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.875,26
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,25,9,126,0,2,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,5.04,25
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,26,0,126,1,3,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.846153846153846,24
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,27,3,129,2,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.777777777777778,23
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,28,3,132,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.714285714285714,22
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,29,5,137,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.724137931034483,21
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,30,3,140,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.666666666666667,20
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,31,6,146,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.709677419354839,19
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,32,8,154,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.8125,18
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,33,3,157,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.757575757575758,17
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,34,8,165,0,5,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.852941176470588,16
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,35,1,166,1,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.742857142857143,15
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,36,6,172,0,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.777777777777778,14
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,37,10,182,0,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,4.918918918918919,13
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,38,14,196,0,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,5.157894736842105,12
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,39,12,208,0,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,5.333333333333333,11
2019,22nd match, Manchester,June 16 2019,India ,IND,PAK,336,5,212,6,PAK,IND,40,4,212,0,6,India won by 89 runs (D/L method),"22nd match, Manchester, June 16, 2019,
ICC Cricket World Cup",336,5.3,10
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,1,0,0,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,0.0,49
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,2,2,2,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,1.0,48
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,3,4,6,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,2.0,47
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,4,0,6,1,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,1.5,46
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,5,2,8,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,1.6,45
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,6,10,18,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.0,44
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,7,3,21,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.0,43
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,8,8,29,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.625,42
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,9,1,30,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.3333333333333335,41
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,10,2,32,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.2,40
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,11,10,42,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.8181818181818183,39
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,12,3,45,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,3.75,38
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,13,8,53,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.076923076923077,37
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,14,5,58,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.142857142857143,36
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,15,6,64,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.266666666666667,35
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,16,8,72,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.5,34
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,17,2,74,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.352941176470588,33
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,18,1,75,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.166666666666667,32
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,19,7,82,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.315789473684211,31
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,20,4,86,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.3,30
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,21,4,90,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.285714285714286,29
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,22,4,94,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.2727272727272725,28
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,23,14,108,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.695652173913044,27
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,24,6,114,0,1,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.75,26
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,25,8,122,1,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.88,25
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,26,7,129,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.961538461538462,24
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,27,1,130,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.814814814814815,23
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,28,9,139,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.964285714285714,22
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,29,3,142,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.896551724137931,21
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,30,9,151,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.033333333333333,20
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,31,5,156,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.032258064516129,19
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,32,2,158,0,2,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.9375,18
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,33,8,166,1,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.03030303030303,17
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,34,8,174,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.117647058823529,16
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,35,19,193,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.514285714285714,15
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,36,17,210,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.833333333333333,14
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,37,10,220,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.945945945945946,13
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,38,14,234,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.157894736842105,12
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,39,6,240,0,3,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.153846153846154,11
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,40,3,243,2,5,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.075,10
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,41,11,254,0,5,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.195121951219512,9
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,42,7,261,0,5,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.214285714285714,8
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,43,13,274,0,5,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.372093023255814,7
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,44,9,283,1,6,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.431818181818182,6
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,45,5,288,0,6,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.4,5
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,46,6,294,0,6,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.391304347826087,4
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,47,3,297,1,7,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.319148936170213,3
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,48,8,305,0,7,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.354166666666667,2
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,49,6,311,0,7,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.346938775510204,1
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,WI,BAN,50,10,321,1,8,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.42,0
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,BAN,WI,1,5,5,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.0,49
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,BAN,WI,2,6,11,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.5,48
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,BAN,WI,3,4,15,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,5.0,47
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,BAN,WI,4,1,16,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,4.0,46
2019,23rd match, Taunton,June 17 2019,Bangladesh ,WI,BAN,321,8,322,3,BAN,WI,5,18,34,0,0,Bangladesh won by 7 wickets (with 51 balls remaining),"23rd match, Taunton, June 17, 2019,
ICC Cricket World Cup",321,6.8,45
