Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,29,3,114,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,30,1,115,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,31,8,123,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,32,4,127,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,33,1,128,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,34,0,128,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,35,7,135,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,36,0,135,0,5,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,37,1,136,1,6,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,38,9,145,0,6,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,39,14,159,0,6,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
2019,35th match, Chester-le-Street,June 28 2019,South Africa ,SL,SA,203,10,206,1,SL,SA,40,4,163,1,7,South Africa won by 9 wickets (with 76 balls remaining),"35th match, Chester-le-Street, June 28, 2019,
ICC Cricket World Cup"
